frame,model,condition,confidence,class_id,inference_time
139,FP32,blur_sigma2,0.3147779703140259,2,0.11861038208007812
139,FP32,blur_sigma2,0.27119937539100647,0,0.11861038208007812
140,FP32,blur_sigma2,0.764491081237793,2,0.12726688385009766
140,FP32,blur_sigma2,0.7318906784057617,2,0.12726688385009766
140,FP32,blur_sigma2,0.7243924736976624,0,0.12726688385009766
140,FP32,blur_sigma2,0.6324483752250671,0,0.12726688385009766
140,FP32,blur_sigma2,0.6159517765045166,0,0.12726688385009766
140,FP32,blur_sigma2,0.560066282749176,0,0.12726688385009766
140,FP32,blur_sigma2,0.5029746890068054,0,0.12726688385009766
140,FP32,blur_sigma2,0.3684139549732208,0,0.12726688385009766
140,FP32,blur_sigma2,0.36502113938331604,2,0.12726688385009766
140,FP32,blur_sigma2,0.3232578635215759,2,0.12726688385009766
141,FP32,blur_sigma2,0.8017343878746033,0,0.10529589653015137
141,FP32,blur_sigma2,0.7354457974433899,2,0.10529589653015137
141,FP32,blur_sigma2,0.7115600109100342,2,0.10529589653015137
141,FP32,blur_sigma2,0.7078940868377686,0,0.10529589653015137
141,FP32,blur_sigma2,0.6368463039398193,0,0.10529589653015137
141,FP32,blur_sigma2,0.5286500453948975,0,0.10529589653015137
141,FP32,blur_sigma2,0.463297039270401,0,0.10529589653015137
141,FP32,blur_sigma2,0.36870077252388,0,0.10529589653015137
141,FP32,blur_sigma2,0.3652001917362213,2,0.10529589653015137
141,FP32,blur_sigma2,0.31963682174682617,2,0.10529589653015137
141,FP32,blur_sigma2,0.2983992397785187,2,0.10529589653015137
142,FP32,blur_sigma2,0.8132292032241821,0,0.15126657485961914
142,FP32,blur_sigma2,0.740342378616333,2,0.15126657485961914
142,FP32,blur_sigma2,0.7282271981239319,2,0.15126657485961914
142,FP32,blur_sigma2,0.6569229364395142,0,0.15126657485961914
142,FP32,blur_sigma2,0.5975475311279297,0,0.15126657485961914
142,FP32,blur_sigma2,0.5672482848167419,0,0.15126657485961914
142,FP32,blur_sigma2,0.4383745789527893,0,0.15126657485961914
142,FP32,blur_sigma2,0.3645288944244385,2,0.15126657485961914
142,FP32,blur_sigma2,0.35267171263694763,0,0.15126657485961914
142,FP32,blur_sigma2,0.3433319926261902,2,0.15126657485961914
142,FP32,blur_sigma2,0.28826823830604553,2,0.15126657485961914
143,FP32,blur_sigma2,0.8060888648033142,0,0.1766972541809082
143,FP32,blur_sigma2,0.7353506088256836,2,0.1766972541809082
143,FP32,blur_sigma2,0.73093581199646,2,0.1766972541809082
143,FP32,blur_sigma2,0.6635613441467285,0,0.1766972541809082
143,FP32,blur_sigma2,0.5499907732009888,0,0.1766972541809082
143,FP32,blur_sigma2,0.5482319593429565,0,0.1766972541809082
143,FP32,blur_sigma2,0.4072399437427521,2,0.1766972541809082
143,FP32,blur_sigma2,0.40175166726112366,0,0.1766972541809082
143,FP32,blur_sigma2,0.36726054549217224,0,0.1766972541809082
143,FP32,blur_sigma2,0.34159207344055176,2,0.1766972541809082
143,FP32,blur_sigma2,0.2693231999874115,2,0.1766972541809082
144,FP32,blur_sigma2,0.788817286491394,0,0.17160367965698242
144,FP32,blur_sigma2,0.755487859249115,2,0.17160367965698242
144,FP32,blur_sigma2,0.742657482624054,2,0.17160367965698242
144,FP32,blur_sigma2,0.611139714717865,0,0.17160367965698242
144,FP32,blur_sigma2,0.575714647769928,0,0.17160367965698242
144,FP32,blur_sigma2,0.5392510890960693,0,0.17160367965698242
144,FP32,blur_sigma2,0.41061505675315857,0,0.17160367965698242
144,FP32,blur_sigma2,0.3869544267654419,0,0.17160367965698242
144,FP32,blur_sigma2,0.37175431847572327,2,0.17160367965698242
144,FP32,blur_sigma2,0.3380564749240875,2,0.17160367965698242
144,FP32,blur_sigma2,0.28795796632766724,2,0.17160367965698242
145,FP32,blur_sigma2,0.8105756640434265,0,0.13429808616638184
145,FP32,blur_sigma2,0.7531519532203674,2,0.13429808616638184
145,FP32,blur_sigma2,0.7361962199211121,2,0.13429808616638184
145,FP32,blur_sigma2,0.5787842273712158,0,0.13429808616638184
145,FP32,blur_sigma2,0.5367828011512756,0,0.13429808616638184
145,FP32,blur_sigma2,0.5154250264167786,0,0.13429808616638184
145,FP32,blur_sigma2,0.39622926712036133,0,0.13429808616638184
145,FP32,blur_sigma2,0.39182642102241516,2,0.13429808616638184
145,FP32,blur_sigma2,0.39068591594696045,0,0.13429808616638184
145,FP32,blur_sigma2,0.3277990221977234,2,0.13429808616638184
145,FP32,blur_sigma2,0.3041340410709381,2,0.13429808616638184
146,FP32,blur_sigma2,0.8324901461601257,0,0.37473177909851074
146,FP32,blur_sigma2,0.7735122442245483,2,0.37473177909851074
146,FP32,blur_sigma2,0.6443473696708679,0,0.37473177909851074
146,FP32,blur_sigma2,0.6324176788330078,2,0.37473177909851074
146,FP32,blur_sigma2,0.5638095736503601,0,0.37473177909851074
146,FP32,blur_sigma2,0.562100350856781,0,0.37473177909851074
146,FP32,blur_sigma2,0.5487967729568481,0,0.37473177909851074
146,FP32,blur_sigma2,0.41236987709999084,0,0.37473177909851074
146,FP32,blur_sigma2,0.3770277202129364,2,0.37473177909851074
146,FP32,blur_sigma2,0.2925090193748474,0,0.37473177909851074
146,FP32,blur_sigma2,0.28831782937049866,2,0.37473177909851074
146,FP32,blur_sigma2,0.28373536467552185,2,0.37473177909851074
147,FP32,blur_sigma2,0.8651604652404785,0,1.0780997276306152
147,FP32,blur_sigma2,0.7713943719863892,2,1.0780997276306152
147,FP32,blur_sigma2,0.6667372584342957,0,1.0780997276306152
147,FP32,blur_sigma2,0.6014299392700195,0,1.0780997276306152
147,FP32,blur_sigma2,0.5689949989318848,2,1.0780997276306152
147,FP32,blur_sigma2,0.5403971672058105,0,1.0780997276306152
147,FP32,blur_sigma2,0.4461498260498047,0,1.0780997276306152
147,FP32,blur_sigma2,0.4235800504684448,0,1.0780997276306152
147,FP32,blur_sigma2,0.30063995718955994,2,1.0780997276306152
147,FP32,blur_sigma2,0.29288503527641296,2,1.0780997276306152
147,FP32,blur_sigma2,0.2588562071323395,0,1.0780997276306152
147,FP32,blur_sigma2,0.253980427980423,2,1.0780997276306152
148,FP32,blur_sigma2,0.8747400045394897,0,0.22526264190673828
148,FP32,blur_sigma2,0.6949116587638855,2,0.22526264190673828
148,FP32,blur_sigma2,0.6853931546211243,0,0.22526264190673828
148,FP32,blur_sigma2,0.6051614284515381,0,0.22526264190673828
148,FP32,blur_sigma2,0.5682846903800964,0,0.22526264190673828
148,FP32,blur_sigma2,0.5599365830421448,2,0.22526264190673828
148,FP32,blur_sigma2,0.46137699484825134,0,0.22526264190673828
148,FP32,blur_sigma2,0.39279207587242126,0,0.22526264190673828
148,FP32,blur_sigma2,0.3204665184020996,2,0.22526264190673828
148,FP32,blur_sigma2,0.25894537568092346,2,0.22526264190673828
149,FP32,blur_sigma2,0.8351399898529053,0,0.2019023895263672
149,FP32,blur_sigma2,0.7144922614097595,2,0.2019023895263672
149,FP32,blur_sigma2,0.7062811255455017,0,0.2019023895263672
149,FP32,blur_sigma2,0.6339127421379089,0,0.2019023895263672
149,FP32,blur_sigma2,0.6209776401519775,0,0.2019023895263672
149,FP32,blur_sigma2,0.5706964135169983,2,0.2019023895263672
149,FP32,blur_sigma2,0.31988629698753357,2,0.2019023895263672
149,FP32,blur_sigma2,0.31984105706214905,0,0.2019023895263672
149,FP32,blur_sigma2,0.315420001745224,0,0.2019023895263672
149,FP32,blur_sigma2,0.2968851327896118,0,0.2019023895263672
149,FP32,blur_sigma2,0.2797907590866089,0,0.2019023895263672
150,FP32,blur_sigma2,0.8240614533424377,0,0.30287718772888184
150,FP32,blur_sigma2,0.682237982749939,2,0.30287718772888184
150,FP32,blur_sigma2,0.6248701214790344,0,0.30287718772888184
150,FP32,blur_sigma2,0.6066693067550659,0,0.30287718772888184
150,FP32,blur_sigma2,0.6008928418159485,0,0.30287718772888184
150,FP32,blur_sigma2,0.5383628010749817,0,0.30287718772888184
150,FP32,blur_sigma2,0.43382155895233154,0,0.30287718772888184
150,FP32,blur_sigma2,0.40956640243530273,2,0.30287718772888184
150,FP32,blur_sigma2,0.37259212136268616,0,0.30287718772888184
150,FP32,blur_sigma2,0.3553384840488434,0,0.30287718772888184
150,FP32,blur_sigma2,0.2972843647003174,2,0.30287718772888184
150,FP32,blur_sigma2,0.2630102038383484,0,0.30287718772888184
151,FP32,blur_sigma2,0.8254847526550293,0,0.19306445121765137
151,FP32,blur_sigma2,0.6825754046440125,2,0.19306445121765137
151,FP32,blur_sigma2,0.6380536556243896,0,0.19306445121765137
151,FP32,blur_sigma2,0.6305094361305237,0,0.19306445121765137
151,FP32,blur_sigma2,0.6202383041381836,0,0.19306445121765137
151,FP32,blur_sigma2,0.5009782910346985,2,0.19306445121765137
151,FP32,blur_sigma2,0.4297315776348114,0,0.19306445121765137
151,FP32,blur_sigma2,0.2909575402736664,2,0.19306445121765137
151,FP32,blur_sigma2,0.28808656334877014,0,0.19306445121765137
151,FP32,blur_sigma2,0.2720698416233063,2,0.19306445121765137
152,FP32,blur_sigma2,0.8152140378952026,0,0.45917439460754395
152,FP32,blur_sigma2,0.7248488664627075,0,0.45917439460754395
152,FP32,blur_sigma2,0.6766306161880493,2,0.45917439460754395
152,FP32,blur_sigma2,0.6525474190711975,0,0.45917439460754395
152,FP32,blur_sigma2,0.6502667665481567,0,0.45917439460754395
152,FP32,blur_sigma2,0.4768572747707367,2,0.45917439460754395
152,FP32,blur_sigma2,0.4593357443809509,0,0.45917439460754395
152,FP32,blur_sigma2,0.4063873291015625,2,0.45917439460754395
152,FP32,blur_sigma2,0.2669329047203064,2,0.45917439460754395
152,FP32,blur_sigma2,0.2665344476699829,0,0.45917439460754395
153,FP32,blur_sigma2,0.7941673398017883,0,0.18184638023376465
153,FP32,blur_sigma2,0.6840841770172119,0,0.18184638023376465
153,FP32,blur_sigma2,0.6753298044204712,0,0.18184638023376465
153,FP32,blur_sigma2,0.6707357168197632,2,0.18184638023376465
153,FP32,blur_sigma2,0.6285848021507263,2,0.18184638023376465
153,FP32,blur_sigma2,0.6262580752372742,0,0.18184638023376465
153,FP32,blur_sigma2,0.44333869218826294,0,0.18184638023376465
153,FP32,blur_sigma2,0.4381427764892578,2,0.18184638023376465
153,FP32,blur_sigma2,0.36132344603538513,0,0.18184638023376465
153,FP32,blur_sigma2,0.3337383270263672,0,0.18184638023376465
153,FP32,blur_sigma2,0.29912519454956055,0,0.18184638023376465
153,FP32,blur_sigma2,0.28252777457237244,2,0.18184638023376465
153,FP32,blur_sigma2,0.270751416683197,2,0.18184638023376465
154,FP32,blur_sigma2,0.8170155882835388,0,0.24921870231628418
154,FP32,blur_sigma2,0.7215375900268555,2,0.24921870231628418
154,FP32,blur_sigma2,0.6582561731338501,0,0.24921870231628418
154,FP32,blur_sigma2,0.650958776473999,2,0.24921870231628418
154,FP32,blur_sigma2,0.6466676592826843,0,0.24921870231628418
154,FP32,blur_sigma2,0.5869371891021729,0,0.24921870231628418
154,FP32,blur_sigma2,0.4366157650947571,0,0.24921870231628418
154,FP32,blur_sigma2,0.36723700165748596,2,0.24921870231628418
154,FP32,blur_sigma2,0.3592659831047058,2,0.24921870231628418
154,FP32,blur_sigma2,0.3514992594718933,2,0.24921870231628418
154,FP32,blur_sigma2,0.33117473125457764,0,0.24921870231628418
154,FP32,blur_sigma2,0.31477901339530945,0,0.24921870231628418
154,FP32,blur_sigma2,0.27079108357429504,0,0.24921870231628418
155,FP32,blur_sigma2,0.8128909468650818,0,0.2905294895172119
155,FP32,blur_sigma2,0.716627836227417,2,0.2905294895172119
155,FP32,blur_sigma2,0.6631502509117126,0,0.2905294895172119
155,FP32,blur_sigma2,0.6490486264228821,0,0.2905294895172119
155,FP32,blur_sigma2,0.6178686022758484,2,0.2905294895172119
155,FP32,blur_sigma2,0.5628047585487366,0,0.2905294895172119
155,FP32,blur_sigma2,0.4411374628543854,0,0.2905294895172119
155,FP32,blur_sigma2,0.3911851942539215,2,0.2905294895172119
155,FP32,blur_sigma2,0.3782424330711365,0,0.2905294895172119
155,FP32,blur_sigma2,0.3669009804725647,2,0.2905294895172119
155,FP32,blur_sigma2,0.3306160867214203,2,0.2905294895172119
156,FP32,blur_sigma2,0.7671589255332947,0,0.18365883827209473
156,FP32,blur_sigma2,0.7638808488845825,2,0.18365883827209473
156,FP32,blur_sigma2,0.7277895212173462,2,0.18365883827209473
156,FP32,blur_sigma2,0.6773384809494019,0,0.18365883827209473
156,FP32,blur_sigma2,0.6287264823913574,0,0.18365883827209473
156,FP32,blur_sigma2,0.5847762227058411,0,0.18365883827209473
156,FP32,blur_sigma2,0.42952486872673035,0,0.18365883827209473
156,FP32,blur_sigma2,0.3374267816543579,0,0.18365883827209473
156,FP32,blur_sigma2,0.3103707730770111,2,0.18365883827209473
156,FP32,blur_sigma2,0.27227696776390076,2,0.18365883827209473
156,FP32,blur_sigma2,0.2720598578453064,0,0.18365883827209473
157,FP32,blur_sigma2,0.7622622847557068,0,0.1725759506225586
157,FP32,blur_sigma2,0.7413356304168701,2,0.1725759506225586
157,FP32,blur_sigma2,0.684234619140625,0,0.1725759506225586
157,FP32,blur_sigma2,0.6833098530769348,0,0.1725759506225586
157,FP32,blur_sigma2,0.6698612570762634,2,0.1725759506225586
157,FP32,blur_sigma2,0.5874407887458801,0,0.1725759506225586
157,FP32,blur_sigma2,0.370708167552948,0,0.1725759506225586
157,FP32,blur_sigma2,0.3321669399738312,2,0.1725759506225586
157,FP32,blur_sigma2,0.32562676072120667,2,0.1725759506225586
157,FP32,blur_sigma2,0.3093405067920685,0,0.1725759506225586
157,FP32,blur_sigma2,0.28348448872566223,0,0.1725759506225586
157,FP32,blur_sigma2,0.2755342125892639,0,0.1725759506225586
157,FP32,blur_sigma2,0.2592131495475769,2,0.1725759506225586
158,FP32,blur_sigma2,0.7394509315490723,0,0.1984546184539795
158,FP32,blur_sigma2,0.7168341279029846,2,0.1984546184539795
158,FP32,blur_sigma2,0.6991767287254333,0,0.1984546184539795
158,FP32,blur_sigma2,0.6896568536758423,0,0.1984546184539795
158,FP32,blur_sigma2,0.6606464982032776,2,0.1984546184539795
158,FP32,blur_sigma2,0.5506702065467834,0,0.1984546184539795
158,FP32,blur_sigma2,0.3525826930999756,0,0.1984546184539795
158,FP32,blur_sigma2,0.3222106099128723,2,0.1984546184539795
158,FP32,blur_sigma2,0.31338807940483093,0,0.1984546184539795
158,FP32,blur_sigma2,0.2752981185913086,2,0.1984546184539795
158,FP32,blur_sigma2,0.27201953530311584,2,0.1984546184539795
158,FP32,blur_sigma2,0.2567206621170044,0,0.1984546184539795
159,FP32,blur_sigma2,0.7611371278762817,0,0.19646358489990234
159,FP32,blur_sigma2,0.7563836574554443,2,0.19646358489990234
159,FP32,blur_sigma2,0.7428721785545349,0,0.19646358489990234
159,FP32,blur_sigma2,0.6943894028663635,0,0.19646358489990234
159,FP32,blur_sigma2,0.6815615296363831,2,0.19646358489990234
159,FP32,blur_sigma2,0.5804243087768555,0,0.19646358489990234
159,FP32,blur_sigma2,0.45263049006462097,0,0.19646358489990234
159,FP32,blur_sigma2,0.33759117126464844,0,0.19646358489990234
159,FP32,blur_sigma2,0.31187528371810913,0,0.19646358489990234
159,FP32,blur_sigma2,0.2757936716079712,2,0.19646358489990234
159,FP32,blur_sigma2,0.2524137794971466,2,0.19646358489990234
160,FP32,blur_sigma2,0.7785171270370483,0,0.15386223793029785
160,FP32,blur_sigma2,0.7551134824752808,0,0.15386223793029785
160,FP32,blur_sigma2,0.7307588458061218,2,0.15386223793029785
160,FP32,blur_sigma2,0.6974732279777527,0,0.15386223793029785
160,FP32,blur_sigma2,0.6679551601409912,2,0.15386223793029785
160,FP32,blur_sigma2,0.5956276655197144,0,0.15386223793029785
160,FP32,blur_sigma2,0.4819469749927521,0,0.15386223793029785
160,FP32,blur_sigma2,0.3453964591026306,0,0.15386223793029785
160,FP32,blur_sigma2,0.3326628804206848,2,0.15386223793029785
160,FP32,blur_sigma2,0.2858662009239197,0,0.15386223793029785
160,FP32,blur_sigma2,0.27190694212913513,2,0.15386223793029785
160,FP32,blur_sigma2,0.26784056425094604,2,0.15386223793029785
161,FP32,blur_sigma2,0.7903949022293091,0,0.19481277465820312
161,FP32,blur_sigma2,0.7494761943817139,2,0.19481277465820312
161,FP32,blur_sigma2,0.7453426122665405,0,0.19481277465820312
161,FP32,blur_sigma2,0.7011813521385193,0,0.19481277465820312
161,FP32,blur_sigma2,0.6667977571487427,0,0.19481277465820312
161,FP32,blur_sigma2,0.654944658279419,2,0.19481277465820312
161,FP32,blur_sigma2,0.5143535733222961,0,0.19481277465820312
161,FP32,blur_sigma2,0.39148327708244324,2,0.19481277465820312
161,FP32,blur_sigma2,0.35085952281951904,2,0.19481277465820312
161,FP32,blur_sigma2,0.30695822834968567,2,0.19481277465820312
162,FP32,blur_sigma2,0.800276517868042,0,0.21247649192810059
162,FP32,blur_sigma2,0.722920298576355,2,0.21247649192810059
162,FP32,blur_sigma2,0.7127894163131714,0,0.21247649192810059
162,FP32,blur_sigma2,0.6826234459877014,0,0.21247649192810059
162,FP32,blur_sigma2,0.6451035737991333,0,0.21247649192810059
162,FP32,blur_sigma2,0.6243988871574402,2,0.21247649192810059
162,FP32,blur_sigma2,0.5246795415878296,0,0.21247649192810059
162,FP32,blur_sigma2,0.43226370215415955,2,0.21247649192810059
162,FP32,blur_sigma2,0.4128994941711426,2,0.21247649192810059
162,FP32,blur_sigma2,0.4038930833339691,0,0.21247649192810059
163,FP32,blur_sigma2,0.790645182132721,2,0.18004631996154785
163,FP32,blur_sigma2,0.7356900572776794,0,0.18004631996154785
163,FP32,blur_sigma2,0.7090966701507568,2,0.18004631996154785
163,FP32,blur_sigma2,0.6667143702507019,0,0.18004631996154785
163,FP32,blur_sigma2,0.643644392490387,0,0.18004631996154785
163,FP32,blur_sigma2,0.6254318356513977,0,0.18004631996154785
163,FP32,blur_sigma2,0.5261978507041931,0,0.18004631996154785
163,FP32,blur_sigma2,0.4182817041873932,0,0.18004631996154785
163,FP32,blur_sigma2,0.3769412040710449,2,0.18004631996154785
163,FP32,blur_sigma2,0.34000030159950256,2,0.18004631996154785
163,FP32,blur_sigma2,0.25814586877822876,0,0.18004631996154785
164,FP32,blur_sigma2,0.7597441673278809,0,0.16761016845703125
164,FP32,blur_sigma2,0.7586926221847534,2,0.16761016845703125
164,FP32,blur_sigma2,0.7419251203536987,2,0.16761016845703125
164,FP32,blur_sigma2,0.6287310719490051,0,0.16761016845703125
164,FP32,blur_sigma2,0.6208690404891968,0,0.16761016845703125
164,FP32,blur_sigma2,0.6204851269721985,0,0.16761016845703125
164,FP32,blur_sigma2,0.430774062871933,0,0.16761016845703125
164,FP32,blur_sigma2,0.41026198863983154,2,0.16761016845703125
164,FP32,blur_sigma2,0.34817492961883545,0,0.16761016845703125
165,FP32,blur_sigma2,0.7357220649719238,0,0.17322206497192383
165,FP32,blur_sigma2,0.6960356831550598,2,0.17322206497192383
165,FP32,blur_sigma2,0.6479172110557556,2,0.17322206497192383
165,FP32,blur_sigma2,0.6216031312942505,0,0.17322206497192383
165,FP32,blur_sigma2,0.5623168349266052,0,0.17322206497192383
165,FP32,blur_sigma2,0.5582515597343445,0,0.17322206497192383
165,FP32,blur_sigma2,0.5100997686386108,0,0.17322206497192383
165,FP32,blur_sigma2,0.3628024756908417,2,0.17322206497192383
165,FP32,blur_sigma2,0.32746654748916626,2,0.17322206497192383
165,FP32,blur_sigma2,0.30169957876205444,0,0.17322206497192383
166,FP32,blur_sigma2,0.7678225040435791,2,0.13644909858703613
166,FP32,blur_sigma2,0.7344771027565002,0,0.13644909858703613
166,FP32,blur_sigma2,0.7042481899261475,0,0.13644909858703613
166,FP32,blur_sigma2,0.6407772898674011,2,0.13644909858703613
166,FP32,blur_sigma2,0.6058421730995178,0,0.13644909858703613
166,FP32,blur_sigma2,0.5487183928489685,0,0.13644909858703613
166,FP32,blur_sigma2,0.4718707203865051,0,0.13644909858703613
166,FP32,blur_sigma2,0.3846587538719177,0,0.13644909858703613
166,FP32,blur_sigma2,0.3282474875450134,2,0.13644909858703613
167,FP32,blur_sigma2,0.778123140335083,0,0.1368851661682129
167,FP32,blur_sigma2,0.7265497446060181,2,0.1368851661682129
167,FP32,blur_sigma2,0.6640285849571228,0,0.1368851661682129
167,FP32,blur_sigma2,0.6206745505332947,0,0.1368851661682129
167,FP32,blur_sigma2,0.5071677565574646,0,0.1368851661682129
167,FP32,blur_sigma2,0.5012707114219666,2,0.1368851661682129
167,FP32,blur_sigma2,0.46565985679626465,0,0.1368851661682129
167,FP32,blur_sigma2,0.4085066020488739,0,0.1368851661682129
167,FP32,blur_sigma2,0.38977375626564026,2,0.1368851661682129
167,FP32,blur_sigma2,0.2773483395576477,2,0.1368851661682129
167,FP32,blur_sigma2,0.2665048837661743,0,0.1368851661682129
168,FP32,blur_sigma2,0.7149463295936584,2,0.11146354675292969
168,FP32,blur_sigma2,0.7030231952667236,0,0.11146354675292969
168,FP32,blur_sigma2,0.6873639822006226,0,0.11146354675292969
168,FP32,blur_sigma2,0.5970427989959717,0,0.11146354675292969
168,FP32,blur_sigma2,0.5856736898422241,0,0.11146354675292969
168,FP32,blur_sigma2,0.43822306394577026,0,0.11146354675292969
168,FP32,blur_sigma2,0.4304439425468445,2,0.11146354675292969
168,FP32,blur_sigma2,0.39031508564949036,2,0.11146354675292969
168,FP32,blur_sigma2,0.33640629053115845,0,0.11146354675292969
168,FP32,blur_sigma2,0.32961785793304443,0,0.11146354675292969
168,FP32,blur_sigma2,0.272945374250412,2,0.11146354675292969
169,FP32,blur_sigma2,0.7503162622451782,2,0.1277768611907959
169,FP32,blur_sigma2,0.7242963910102844,0,0.1277768611907959
169,FP32,blur_sigma2,0.6473094820976257,0,0.1277768611907959
169,FP32,blur_sigma2,0.6411863565444946,0,0.1277768611907959
169,FP32,blur_sigma2,0.6372091770172119,0,0.1277768611907959
169,FP32,blur_sigma2,0.4765958786010742,0,0.1277768611907959
169,FP32,blur_sigma2,0.4543876349925995,2,0.1277768611907959
169,FP32,blur_sigma2,0.4216807782649994,2,0.1277768611907959
169,FP32,blur_sigma2,0.32805299758911133,0,0.1277768611907959
170,FP32,blur_sigma2,0.7679935097694397,2,0.11791729927062988
170,FP32,blur_sigma2,0.7149466872215271,0,0.11791729927062988
170,FP32,blur_sigma2,0.7062161564826965,0,0.11791729927062988
170,FP32,blur_sigma2,0.668757438659668,0,0.11791729927062988
170,FP32,blur_sigma2,0.6227670311927795,0,0.11791729927062988
170,FP32,blur_sigma2,0.5158597826957703,0,0.11791729927062988
170,FP32,blur_sigma2,0.4828428328037262,2,0.11791729927062988
170,FP32,blur_sigma2,0.4717903435230255,2,0.11791729927062988
170,FP32,blur_sigma2,0.32757261395454407,0,0.11791729927062988
170,FP32,blur_sigma2,0.29768043756484985,0,0.11791729927062988
170,FP32,blur_sigma2,0.2634311616420746,26,0.11791729927062988
171,FP32,blur_sigma2,0.781991720199585,2,0.1140289306640625
171,FP32,blur_sigma2,0.6757364273071289,0,0.1140289306640625
171,FP32,blur_sigma2,0.674484372138977,0,0.1140289306640625
171,FP32,blur_sigma2,0.6718253493309021,0,0.1140289306640625
171,FP32,blur_sigma2,0.5200628638267517,2,0.1140289306640625
171,FP32,blur_sigma2,0.5074990391731262,0,0.1140289306640625
171,FP32,blur_sigma2,0.500118613243103,0,0.1140289306640625
171,FP32,blur_sigma2,0.4741223454475403,0,0.1140289306640625
171,FP32,blur_sigma2,0.43966612219810486,2,0.1140289306640625
171,FP32,blur_sigma2,0.43280112743377686,0,0.1140289306640625
171,FP32,blur_sigma2,0.3084654211997986,0,0.1140289306640625
171,FP32,blur_sigma2,0.28873685002326965,0,0.1140289306640625
172,FP32,blur_sigma2,0.7903441190719604,2,0.1668720245361328
172,FP32,blur_sigma2,0.6971293687820435,0,0.1668720245361328
172,FP32,blur_sigma2,0.6894078254699707,0,0.1668720245361328
172,FP32,blur_sigma2,0.6660874485969543,0,0.1668720245361328
172,FP32,blur_sigma2,0.6555564403533936,0,0.1668720245361328
172,FP32,blur_sigma2,0.5308687686920166,0,0.1668720245361328
172,FP32,blur_sigma2,0.4949284791946411,0,0.1668720245361328
172,FP32,blur_sigma2,0.4720507562160492,0,0.1668720245361328
172,FP32,blur_sigma2,0.4094218313694,2,0.1668720245361328
172,FP32,blur_sigma2,0.3552658259868622,2,0.1668720245361328
173,FP32,blur_sigma2,0.7649288177490234,2,0.15281343460083008
173,FP32,blur_sigma2,0.7239376306533813,0,0.15281343460083008
173,FP32,blur_sigma2,0.6888386607170105,0,0.15281343460083008
173,FP32,blur_sigma2,0.6800747513771057,0,0.15281343460083008
173,FP32,blur_sigma2,0.6616548299789429,0,0.15281343460083008
173,FP32,blur_sigma2,0.5777904987335205,0,0.15281343460083008
173,FP32,blur_sigma2,0.5094631910324097,0,0.15281343460083008
173,FP32,blur_sigma2,0.37815889716148376,2,0.15281343460083008
173,FP32,blur_sigma2,0.33613288402557373,0,0.15281343460083008
173,FP32,blur_sigma2,0.3128381371498108,2,0.15281343460083008
173,FP32,blur_sigma2,0.3049255311489105,2,0.15281343460083008
173,FP32,blur_sigma2,0.2796764075756073,0,0.15281343460083008
174,FP32,blur_sigma2,0.76495760679245,2,0.16620206832885742
174,FP32,blur_sigma2,0.7000442743301392,0,0.16620206832885742
174,FP32,blur_sigma2,0.6542342305183411,0,0.16620206832885742
174,FP32,blur_sigma2,0.6497593522071838,0,0.16620206832885742
174,FP32,blur_sigma2,0.6296588182449341,0,0.16620206832885742
174,FP32,blur_sigma2,0.6291602253913879,0,0.16620206832885742
174,FP32,blur_sigma2,0.5056546330451965,0,0.16620206832885742
174,FP32,blur_sigma2,0.43378180265426636,2,0.16620206832885742
174,FP32,blur_sigma2,0.4257392883300781,0,0.16620206832885742
174,FP32,blur_sigma2,0.35300132632255554,2,0.16620206832885742
174,FP32,blur_sigma2,0.3118492364883423,2,0.16620206832885742
174,FP32,blur_sigma2,0.28995105624198914,0,0.16620206832885742
175,FP32,blur_sigma2,0.7245212197303772,2,0.18416118621826172
175,FP32,blur_sigma2,0.6816756725311279,0,0.18416118621826172
175,FP32,blur_sigma2,0.6591052412986755,0,0.18416118621826172
175,FP32,blur_sigma2,0.6541096568107605,0,0.18416118621826172
175,FP32,blur_sigma2,0.6480827331542969,0,0.18416118621826172
175,FP32,blur_sigma2,0.6183886528015137,0,0.18416118621826172
175,FP32,blur_sigma2,0.5632632970809937,0,0.18416118621826172
175,FP32,blur_sigma2,0.4750298857688904,0,0.18416118621826172
175,FP32,blur_sigma2,0.3931710422039032,2,0.18416118621826172
175,FP32,blur_sigma2,0.36777281761169434,2,0.18416118621826172
175,FP32,blur_sigma2,0.25549060106277466,2,0.18416118621826172
176,FP32,blur_sigma2,0.7312422394752502,0,0.17293047904968262
176,FP32,blur_sigma2,0.7298088073730469,2,0.17293047904968262
176,FP32,blur_sigma2,0.7033646702766418,0,0.17293047904968262
176,FP32,blur_sigma2,0.6959851980209351,0,0.17293047904968262
176,FP32,blur_sigma2,0.6001573801040649,0,0.17293047904968262
176,FP32,blur_sigma2,0.5988134145736694,0,0.17293047904968262
176,FP32,blur_sigma2,0.5260275602340698,0,0.17293047904968262
176,FP32,blur_sigma2,0.4790206551551819,0,0.17293047904968262
176,FP32,blur_sigma2,0.356077641248703,2,0.17293047904968262
176,FP32,blur_sigma2,0.2777523100376129,2,0.17293047904968262
177,FP32,blur_sigma2,0.745962381362915,0,0.12029528617858887
177,FP32,blur_sigma2,0.6957799792289734,0,0.12029528617858887
177,FP32,blur_sigma2,0.6773658990859985,0,0.12029528617858887
177,FP32,blur_sigma2,0.6540414690971375,2,0.12029528617858887
